elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
310.3,2011-05-01,2014-01-26,44.691133,"LAKEVILLE 2.3 WNW, MN US",0.9975,GHCND:US1MNDK0031,METERS,-93.293848
295,2011-04-01,2023-10-31,44.472168,"NORTHFIELD 1.1 NNW 126, MN US",0.5815,GHCND:US1MNDK0032,METERS,-93.170212
282.9,2011-04-01,2011-09-28,44.806198,"EAGAN 1.0 SW, MN US",0.998,GHCND:US1MNDK0033,METERS,-93.177107
274.9,2011-07-01,2024-01-27,44.640715,"FARMINGTON 1.7 SE, MN US",0.9643,GHCND:US1MNDK0034,METERS,-93.143233
249.6,2011-09-01,2017-10-31,44.71242,"HASTINGS 1.4 SSW, MN US",0.6276,GHCND:US1MNDK0035,METERS,-92.86185
289.9,2011-12-01,2012-10-13,44.724849,"APPLE VALLEY 2.6 SW, MN US",1,GHCND:US1MNDK0036,METERS,-93.244514
301.1,2012-04-01,2012-09-19,44.741761,"APPLE VALLEY 1.0 ESE, MN US",1,GHCND:US1MNDK0039,METERS,-93.182135
260,2012-11-01,2015-12-29,44.876422,"MENDOTA HEIGHTS 0.9 ESE, MN US",0.8534,GHCND:US1MNDK0041,METERS,-93.123606
308.8,2013-03-01,2013-10-31,44.762568,"APPLE VALLEY 1.5 NE, MN US",0.9939,GHCND:US1MNDK0043,METERS,-93.180311
286.8,2013-04-01,2024-01-28,44.720793,"ROSEMOUNT 4.5 WSW, MN US",0.9998,GHCND:US1MNDK0044,METERS,-93.149716
235.6,2018-05-15,2018-12-02,44.741024017334,"HASTINGS 1.0 NW, MN US",0.998,GHCND:US1MNDK0046,METERS,-92.8698348999023
258.2,2013-08-01,2015-12-13,44.84305,"INVER GROVE HEIGHTS 1.9 NE, MN US",0.3102,GHCND:US1MNDK0047,METERS,-93.0314
311.8,2014-05-01,2024-01-30,44.656944,"LAKEVILLE 2.1 SW, MN US",0.9987,GHCND:US1MNDK0049,METERS,-93.283889
324.3,2014-04-01,2015-11-26,44.757926940918,"BURNSVILLE 1.2 ESE, MN US",0.9996,GHCND:US1MNDK0051,METERS,-93.2567367553711
283.8,2014-08-01,2024-01-30,44.70423,"LAKEVILLE 3.8 ENE, MN US",0.9996,GHCND:US1MNDK0053,METERS,-93.18465
278,2014-07-01,2015-11-16,44.630142,"FARMINGTON 2.1 SSE, MN US",0.5876,GHCND:US1MNDK0054,METERS,-93.148346
315.8,2014-08-01,2015-10-25,44.90092778,"WEST SAINT PAUL 0.7 W, MN US",0.9925,GHCND:US1MNDK0055,METERS,-93.09966389
268.2,2014-10-01,2021-11-15,44.802532,"EAGAN 2.4 WSW, MN US",0.998,GHCND:US1MNDK0056,METERS,-93.20932
286.2,2015-03-01,2024-01-30,44.483471,"NORTHFIELD 2.4 NE, MN US",0.9967,GHCND:US1MNDK0063,METERS,-93.128378
287.1,2015-04-01,2017-11-09,44.750436,"ROSEMOUNT 4.1 W, MN US",0.998,GHCND:US1MNDK0067,METERS,-93.150204
280.7,2015-05-30,2018-06-19,44.6268310546875,"FARMINGTON 2.6 SE, MN US",0.6542,GHCND:US1MNDK0068,METERS,-93.1389007568359
292.6,2015-06-01,2016-08-14,44.7300071716309,"ROSEMOUNT 3.7 WSW, MN US",0.9956,GHCND:US1MNDK0069,METERS,-93.1372528076172
267,2015-06-01,2023-10-07,44.843223,"EAGAN 2.0 NNW, MN US",0.9993,GHCND:US1MNDK0070,METERS,-93.178993
319.7,2016-08-31,2020-05-16,44.706325,"LAKEVILLE 2.1 NNE, MN US",0.9925,GHCND:US1MNDK0071,METERS,-93.237495
328.6,2015-09-30,2021-09-21,44.725249,"BURNSVILLE 2.8 SSW, MN US",0.0957,GHCND:US1MNDK0072,METERS,-93.291851
317.3,2015-12-18,2021-08-18,44.7125015258789,"LAKEVILLE 2.6 NNE, MN US",0.9619,GHCND:US1MNDK0073,METERS,-93.2304382324219
268.8,2016-03-23,2018-11-06,44.8147125244141,"INVER GROVE HEIGHTS 1.6 WSW, MN US",0.8383,GHCND:US1MNDK0079,METERS,-93.0895080566406
311.8,2016-04-19,2024-01-30,44.783791,"INVER GROVE HEIGHTS 3.4 SSW, MN US",0.6056,GHCND:US1MNDK0082,METERS,-93.097084
335.6,2016-07-05,2024-01-30,44.7212677001953,"BURNSVILLE 3.1 SSW, MN US",1,GHCND:US1MNDK0083,METERS,-93.2928695678711
292.6,2017-07-26,2023-11-21,44.739423,"ROSEMOUNT 3.9 W, MN US",0.9819,GHCND:US1MNDK0084,METERS,-93.145098
296.6,2016-09-22,2022-08-20,44.803974,"EAGAN 2.0 ESE, MN US",0.4738,GHCND:US1MNDK0087,METERS,-93.127334
289.9,2017-03-20,2023-07-05,44.58927,"CANNON FALLS 5.6 NNE, MN US",0.5361,GHCND:US1MNDK0089,METERS,-92.86485
260.9,2017-03-29,2018-04-14,44.734284,"HASTINGS 1.1 W, MN US",0.998,GHCND:US1MNDK0091,METERS,-92.875744
270.4,2017-07-10,2024-01-30,44.88782,"MENDOTA HEIGHTS 0.9 ENE, MN US",1,GHCND:US1MNDK0092,METERS,-93.12316
254.2,2017-04-15,2023-10-31,44.6630596,"HASTINGS 5.8 SE, MN US",0.5001,GHCND:US1MNDK0093,METERS,-92.7831918
298.1,2017-06-28,2022-09-17,44.750648,"ROSEMOUNT 3.3 W, MN US",0.1661,GHCND:US1MNDK0095,METERS,-93.132619
277.7,2017-07-14,2023-10-26,44.6458,"HAMPTON 4.4 NW, MN US",0.5001,GHCND:US1MNDK0096,METERS,-93.0757
260.9,2018-04-27,2024-01-30,44.744589,"HASTINGS 1.6 NW, MN US",0.9997,GHCND:US1MNDK0104,METERS,-92.880353
273.7,2019-05-20,2024-01-28,44.84157,"INVER GROVE HEIGHTS 1.6 NE, MN US",0.3907,GHCND:US1MNDK0109,METERS,-93.03795
272.2,2001-12-18,2024-01-30,44.723252,"HASTINGS 5.8 W, MN US",0.5168,GHCND:US1MNDK0112,METERS,-92.972359
292.6,2020-03-17,2023-12-26,44.912,"WEST SAINT PAUL 1.2 NE, MN US",0.1145,GHCND:US1MNDK0116,METERS,-93.067
243.8,2020-05-16,2024-01-30,44.72057,"HASTINGS 0.7 S, MN US",0.9767,GHCND:US1MNDK0118,METERS,-92.85418
294.1,2020-03-18,2024-01-30,44.71456,"LAKEVILLE 2.7 NNW, MN US",0.8755,GHCND:US1MNDK0119,METERS,-93.27068
320,2020-04-06,2021-10-03,44.6942,"LAKEVILLE 1.2 N, MN US",0.7958,GHCND:US1MNDK0122,METERS,-93.2483
272.8,2020-04-11,2023-10-30,44.870937,"MENDOTA HEIGHTS 0.9 SSE, MN US",0.6448,GHCND:US1MNDK0124,METERS,-93.131152
336.8,2020-04-19,2021-05-24,44.66539,"LAKEVILLE 2.6 WSW, MN US",0.5003,GHCND:US1MNDK0125,METERS,-93.30121
287.1,2020-04-21,2023-10-25,44.71785,"BURNSVILLE 3.4 SSE, MN US",0.0881,GHCND:US1MNDK0126,METERS,-93.25688
275.5,2020-07-06,2023-10-30,44.536542,"RANDOLPH 4.1 E, MN US",0.5776,GHCND:US1MNDK0127,METERS,-92.937754
328.9,2020-04-21,2023-12-26,44.75558,"BURNSVILLE 0.7 SSE, MN US",0.2967,GHCND:US1MNDK0128,METERS,-93.27307
287.7,2020-05-25,2023-12-30,44.88635,"SOUTH SAINT PAUL 1.1 W, MN US",0.6319,GHCND:US1MNDK0129,METERS,-93.06304
329.2,2020-05-14,2022-10-25,44.70817,"LAKEVILLE 2.1 N, MN US",0.1117,GHCND:US1MNDK0130,METERS,-93.24601
315.2,2020-06-10,2023-12-26,44.5875,"FARMINGTON 5.0 SSE, MN US",0.1992,GHCND:US1MNDK0132,METERS,-93.1439
270.1,2020-07-18,2024-01-20,44.810105,"INVER GROVE HEIGHTS 1.0 S, MN US",0.5741,GHCND:US1MNDK0134,METERS,-93.061962
310.9,2021-03-31,2022-05-25,44.6653893,"LAKEVILLE 0.9 SSE, MN US",0.4323,GHCND:US1MNDK0138,METERS,-93.246273
294.7,2021-03-22,2022-07-09,44.787408,"EAGAN 2.2 SSW, MN US",1,GHCND:US1MNDK0139,METERS,-93.179309
309.4,2021-07-24,2023-12-26,44.648635,"LAKEVILLE 2.0 S, MN US",0.21,GHCND:US1MNDK0141,METERS,-93.256261
251.2,2021-04-01,2024-01-29,44.8945,"SOUTH SAINT PAUL 0.5 N, MN US",0.8225,GHCND:US1MNDK0144,METERS,-93.0401
283.8,2021-04-19,2024-01-13,44.822815,"INVER GROVE HEIGHTS 1.1 E, MN US",0.3996,GHCND:US1MNDK0147,METERS,-93.037326
322.2,2021-05-15,2023-10-27,44.7595508,"APPLE VALLEY 1.0 NNE, MN US",1,GHCND:US1MNDK0149,METERS,-93.1930856
329.2,2021-01-01,2024-01-26,44.757508,"APPLE VALLEY 0.8 NNE, MN US",0.7492,GHCND:US1MNDK0151,METERS,-93.196407
296.9,2021-04-08,2024-01-30,44.474331,"NORTHFIELD 1.2 NNW, MN US",1,GHCND:US1MNDK0152,METERS,-93.1689148
271,2021-05-25,2023-10-26,44.8102346,"EAGAN 2.5 E, MN US",0.1718,GHCND:US1MNDK0153,METERS,-93.1148162
311.5,2021-06-09,2024-01-13,44.7098052,"LAKEVILLE 2.4 NNW, MN US",0.9819,GHCND:US1MNDK0154,METERS,-93.2689826
291.7,2021-06-22,2023-09-27,44.78948,"EAGAN 2.0 SSE, MN US",0.9898,GHCND:US1MNDK0155,METERS,-93.15191
296,2022-05-19,2022-11-13,44.7512996842906,"APPLE VALLEY 0.7 ENE, MN US",0.7765,GHCND:US1MNDK0164,METERS,-93.1885201365031
310.9,2022-04-11,2023-10-25,44.906913,"WEST SAINT PAUL 0.8 WNW, MN US",0.659,GHCND:US1MNDK0166,METERS,-93.100381
318.2,2022-04-21,2024-01-17,44.889262,"WEST SAINT PAUL 0.9 SSW, MN US",0.5968,GHCND:US1MNDK0169,METERS,-93.090403
275.2,2022-04-13,2024-01-30,44.82051,"INVER GROVE HEIGHTS 1.4 ESE, MN US",0.8511,GHCND:US1MNDK0170,METERS,-93.0323
277.4,2022-04-13,2023-12-20,44.63298,"FARMINGTON 2.2 SE, MN US",0.7682,GHCND:US1MNDK0171,METERS,-93.13992
306,2022-08-18,2024-01-30,44.708458,"LAKEVILLE 2.4 NNE, MN US",0.5235,GHCND:US1MNDK0174,METERS,-93.231651
280.7,2021-05-31,2024-01-30,44.81513,"INVER GROVE HEIGHTS 1.7 ESE, MN US",0.8696,GHCND:US1MNDK0179,METERS,-93.027873
297.5,2022-08-13,2024-01-30,44.7389645,"ROSEMOUNT 3.2 W, MN US",0.499,GHCND:US1MNDK0183,METERS,-93.1305758
299.3,2023-03-09,2024-01-30,44.6782,"FARMINGTON 1.7 NNW, MN US",0.9055,GHCND:US1MNDK0188,METERS,-93.18588
289,2023-05-01,2024-01-30,44.79209,"EAGAN 2.2 SW, MN US",0.9939,GHCND:US1MNDK0198,METERS,-93.19145
284.1,2023-05-06,2023-11-02,44.73441,"BURNSVILLE 2.1 S, MN US",0.9947,GHCND:US1MNDK0200,METERS,-93.27427
283.5,2023-04-12,2023-10-30,44.849103,"INVER GROVE HEIGHTS 1.7 N, MN US",0.8861,GHCND:US1MNDK0203,METERS,-93.053631
291.1,2023-03-31,2023-08-23,44.7218794,"ROSEMOUNT 4.1 WSW, MN US",1,GHCND:US1MNDK0205,METERS,-93.1412804
280.1,2023-04-01,2024-01-30,44.48139,"NORTHFIELD 1.8 NNE, MN US",0.9947,GHCND:US1MNDK0209,METERS,-93.14667
290.8,2023-04-13,2024-01-30,44.75946,"BURNSVILLE 2.1 W, MN US",0.9925,GHCND:US1MNDK0216,METERS,-93.32153
286.2,2023-05-01,2023-11-02,44.7120631,"LAKEVILLE 4.4 ENE, MN US",0.8743,GHCND:US1MNDK0217,METERS,-93.1760081
340.8,2023-04-24,2024-01-30,44.649821,"LAKEVILLE 3.2 SW, MN US",0.8901,GHCND:US1MNDK0218,METERS,-93.304275
285,2023-04-19,2023-10-28,44.60044,"CANNON FALLS 7.3 NE, MN US",0.9947,GHCND:US1MNDK0220,METERS,-92.8173
415.1,2010-10-01,2015-04-10,45.9211,"ALEXANDRIA 3.0 N, MN US",1,GHCND:US1MNDS0001,METERS,-95.3797
417.3,2011-04-01,2022-09-12,46.0487,"MILTONA 6.7 W, MN US",0.6605,GHCND:US1MNDS0003,METERS,-95.43325
420.3,2011-10-01,2012-11-10,45.838243,"ALEXANDRIA 6.0 WSW, MN US",0.9956,GHCND:US1MNDS0004,METERS,-95.483826
422.5,2012-12-01,2019-04-12,45.96765,"BRANDON 0.4 WNW, MN US",1,GHCND:US1MNDS0005,METERS,-95.6025
430.4,2013-06-01,2024-01-30,45.8332979,"KENSINGTON 5.9 NE, MN US",0.9999,GHCND:US1MNDS0006,METERS,-95.6043394
434.3,1998-06-17,2023-10-30,45.8914764225483,"ALEXANDRIA 1.7 ENE, MN US",0.998,GHCND:US1MNDS0008,METERS,-95.3437556326389
425.2,2017-02-15,2018-08-06,45.8595,"ALEXANDRIA 3.3 ESE, MN US",0.8125,GHCND:US1MNDS0012,METERS,-95.3092
414.5,2017-04-20,2021-09-21,46.0031,"EVANSVILLE 4.0 E, MN US",0.9819,GHCND:US1MNDS0015,METERS,-95.6027
421.5,2020-04-01,2021-09-14,45.912,"ALEXANDRIA 2.3 N, MN US",0.7162,GHCND:US1MNDS0017,METERS,-95.3656
422.8,2020-04-22,2023-10-18,45.946721,"ALEXANDRIA 4.8 NNE, MN US",0.4463,GHCND:US1MNDS0019,METERS,-95.351247
427.3,2020-04-20,2023-10-28,45.81497,"ALEXANDRIA 4.5 SSE, MN US",0.5695,GHCND:US1MNDS0020,METERS,-95.3494
421.5,2020-04-23,2021-10-31,45.8105,"ALEXANDRIA 7.9 SW, MN US",0.6653,GHCND:US1MNDS0021,METERS,-95.505
425.8,2021-03-26,2021-11-11,45.84072,"ALEXANDRIA 6.9 WSW, MN US",0.8316,GHCND:US1MNDS0022,METERS,-95.50469
424.3,2021-04-01,2022-06-12,45.8483,"ALEXANDRIA 5.6 WSW, MN US",0.998,GHCND:US1MNDS0023,METERS,-95.4801
432.8,2021-04-01,2021-11-11,45.8054832,"FARWELL 4.4 NNE, MN US",0.9956,GHCND:US1MNDS0024,METERS,-95.5687219
419.4,2022-04-20,2024-01-28,45.886,"ALEXANDRIA 1.7 ENE, MN US",0.9497,GHCND:US1MNDS0029,METERS,-95.33862
424.9,2023-05-06,2023-10-30,45.906414,"ALEXANDRIA 2.1 NNW, MN US",0.9045,GHCND:US1MNDS0032,METERS,-95.391199
433.1,2023-03-24,2024-01-30,45.771997,"GLENWOOD 8.3 N, MN US",0.9947,GHCND:US1MNDS0038,METERS,-95.367684
434.6,2023-04-20,2024-01-04,45.895657,"ALEXANDRIA 3.5 ENE, MN US",0.9939,GHCND:US1MNDS0040,METERS,-95.303906
417.6,2023-04-23,2023-10-30,45.881527,"ALEXANDRIA 1.6 E, MN US",0.9925,GHCND:US1MNDS0041,METERS,-95.3392019
420.3,2023-04-14,2024-01-30,45.92596,"ALEXANDRIA 4.0 NE, MN US",0.9925,GHCND:US1MNDS0046,METERS,-95.3261
426.4,2023-04-25,2024-01-30,45.86613,"ALEXANDRIA 2.6 WSW, MN US",0.9925,GHCND:US1MNDS0048,METERS,-95.424035
268.8,2010-01-01,2024-01-27,43.787911,"CHATFIELD 9.0 ESE, MN US",0.7603,GHCND:US1MNFM0001,METERS,-92.026645
407.2,2011-03-01,2011-12-12,43.639151,"OSTRANDER 1.7 N, MN US",0.998,GHCND:US1MNFM0003,METERS,-92.429918
311.8,2011-03-01,2018-04-27,43.6640386,"PRESTON 0.6 SSE, MN US",0.9665,GHCND:US1MNFM0004,METERS,-92.0801277
295,2011-03-01,2018-06-07,43.688551,"WHALAN 3.3 SSE, MN US",0.7539,GHCND:US1MNFM0005,METERS,-91.903655
408.4,2011-04-01,2015-10-30,43.6130051,"OSTRANDER 0.2 ESE, MN US",0.9999,GHCND:US1MNFM0006,METERS,-92.4251516
345.9,2011-05-01,2023-09-10,43.71295556,"PRESTON 3.2 NNE, MN US",0.5658,GHCND:US1MNFM0007,METERS,-92.05176667
295.7,1998-06-01,2023-08-01,43.838848,"CHATFIELD 0.7 SW, MN US",0.367,GHCND:US1MNFM0009,METERS,-92.199113
323.4,2014-04-01,2024-01-29,43.743399,"WYKOFF 3.1 NW, MN US",0.9993,GHCND:US1MNFM0010,METERS,-92.306516
312.7,2021-04-12,2023-10-26,43.805926,"CHATFIELD 6.3 ESE, MN US",1,GHCND:US1MNFM0016,METERS,-92.075217
406.3,2021-08-12,2023-10-25,43.5491,"HARMONY 0.3 S, MN US",0.1913,GHCND:US1MNFM0017,METERS,-92.0071
270.7,2022-03-01,2024-01-30,43.715515,"LANESBORO 0.2 SSW, MN US",0.9972,GHCND:US1MNFM0018,METERS,-91.972189
382.5,2022-03-24,2023-10-30,43.7786,"SPRING VALLEY 6.3 N, MN US",0.6706,GHCND:US1MNFM0019,METERS,-92.3861
381,2010-10-01,2023-10-26,43.55348,"GLENVILLE 2.3 SW, MN US",0.6818,GHCND:US1MNFN0001,METERS,-93.317588
380.1,2014-04-01,2015-09-24,43.6547050476074,"ALBERT LEA 0.1 ENE, MN US",0.7221,GHCND:US1MNFN0002,METERS,-93.3624649047852
395.9,2017-05-17,2017-11-13,43.75961,"CLARKS GROVE 0.3 SW, MN US",0.8895,GHCND:US1MNFN0003,METERS,-93.33027
377,2017-05-17,2018-01-12,43.63542,"ALBERT LEA 1.3 S, MN US",0.8316,GHCND:US1MNFN0004,METERS,-93.36184
380.4,2015-10-25,2024-01-30,43.63796,"ALBERT LEA 1.6 SW, MN US",0.8234,GHCND:US1MNFN0005,METERS,-93.385
373.7,2021-03-21,2024-01-30,43.762493,"HOLLANDALE 3.3 W, MN US",0.8394,GHCND:US1MNFN0011,METERS,-93.269588
381.9,2021-07-11,2023-10-27,43.676147,"ALBERT LEA 1.5 N, MN US",0.9925,GHCND:US1MNFN0013,METERS,-93.362307
371.9,2023-04-03,2023-10-20,43.7616662,"AUSTIN 9.4 NW, MN US",0.998,GHCND:US1MNFN0016,METERS,-93.1152683
400.5,2023-04-11,2024-01-30,43.76587,"CLARKS GROVE 0.8 WNW, MN US",0.7559,GHCND:US1MNFN0018,METERS,-93.3426
338,2020-12-24,2024-01-18,43.764369,"WINNEBAGO 0.1 E, MN US",0.2239,GHCND:US1MNFT0002,METERS,-94.1683836
333.1,2016-04-01,2024-01-30,43.637025,"BLUE EARTH 0.6 ESE, MN US",0.9815,GHCND:US1MNFT0005,METERS,-94.089111
343.2,2018-05-01,2023-10-27,43.5211635,"ELMORE 1.0 N, MN US",0.496,GHCND:US1MNFT0006,METERS,-94.086736
371.9,2019-05-09,2024-01-13,43.7142,"WELLS 3.5 SE, MN US",0.1601,GHCND:US1MNFT0007,METERS,-93.6713
349.3,2020-04-20,2023-10-31,43.58695,"FROST 0.3 ENE, MN US",0.7039,GHCND:US1MNFT0008,METERS,-93.9196
319.4,2009-12-01,2023-12-26,44.5376921,"RED WING 4.4 SE, MN US",0.9925,GHCND:US1MNGH0001,METERS,-92.5376647
343.5,2011-07-01,2022-08-28,44.2767,"KENYON 0.4 NW, MN US",0.6312,GHCND:US1MNGH0002,METERS,-92.9913
213.4,2010-01-01,2024-01-28,44.4559668,"LAKE CITY 1.2 NNW, MN US",1,GHCND:US1MNGH0003,METERS,-92.2907457
321.3,2011-02-01,2024-01-29,44.34246667,"NERSTRAND 4.2 E, MN US",1,GHCND:US1MNGH0004,METERS,-92.97918333
335.3,2011-03-01,2020-10-31,44.495484,"RED WING 6.0 S, MN US",0.8027,GHCND:US1MNGH0007,METERS,-92.6110905
254.2,2011-04-01,2016-10-12,44.533306,"CANNON FALLS 2.0 NE, MN US",0.4814,GHCND:US1MNGH0008,METERS,-92.874625
359.1,2012-05-01,2021-09-23,44.32492,"ZUMBROTA 2.3 NNE, MN US",0.7445,GHCND:US1MNGH0009,METERS,-92.65337
374,2015-05-01,2022-08-29,44.256657,"WANAMINGO 3.2 S, MN US",0.9956,GHCND:US1MNGH0011,METERS,-92.780964
374.3,2015-03-01,2023-10-27,44.23624,"PINE ISLAND 6.4 WNW, MN US",0.9947,GHCND:US1MNGH0012,METERS,-92.76443
299.3,2016-03-13,2024-01-29,44.40385222435,"DENNISON 0.4 SSE, MN US",0.9187,GHCND:US1MNGH0015,METERS,-93.0381716787815
274.6,2016-03-15,2023-11-22,44.549503,"RED WING 3.2 SE, MN US",0.5151,GHCND:US1MNGH0016,METERS,-92.555511
299.9,2016-04-01,2024-01-30,44.3021,"ZUMBROTA 0.5 N, MN US",0.3095,GHCND:US1MNGH0017,METERS,-92.6751
354.2,2016-05-31,2021-04-10,44.411152,"CANNON FALLS 7.1 S, MN US",0.3069,GHCND:US1MNGH0018,METERS,-92.896641
342.9,2016-12-02,2017-04-19,44.401298,"GOODHUE 0.0 NNE, MN US",1,GHCND:US1MNGH0019,METERS,-92.625199
296,2017-04-28,2024-01-30,44.576969,"WELCH 1.8 ENE, MN US",0.9995,GHCND:US1MNGH0021,METERS,-92.704601
301.1,2017-04-25,2018-04-11,44.56346,"RED WING 1.6 SW, MN US",0.8267,GHCND:US1MNGH0022,METERS,-92.624423
259.7,2017-05-25,2020-09-11,44.50408,"CANNON FALLS 0.7 SSW, MN US",0.1633,GHCND:US1MNGH0023,METERS,-92.90666
208.5,2018-03-24,2019-04-08,44.498585,"LAKE CITY 4.4 NNW, MN US",0.998,GHCND:US1MNGH0027,METERS,-92.314998
274.3,2018-05-16,2024-01-30,44.50866,"CANNON FALLS 0.5 SE, MN US",0.9525,GHCND:US1MNGH0028,METERS,-92.89526
267,2018-04-15,2019-08-11,44.531986,"RED WING 4.6 SW, MN US",0.8554,GHCND:US1MNGH0029,METERS,-92.665378
350.5,2019-04-03,2023-12-26,44.39716,"GOODHUE 0.2 S, MN US",0.1677,GHCND:US1MNGH0030,METERS,-92.62595
350.8,2019-06-05,2022-08-12,44.27072,"KENYON 0.2 SE, MN US",0.3725,GHCND:US1MNGH0032,METERS,-92.983425
292,2020-04-01,2024-01-30,44.4347,"DENNISON 2.0 NNE, MN US",1,GHCND:US1MNGH0033,METERS,-93.02
338.9,2020-04-21,2023-10-27,44.316384,"ZUMBROTA 1.6 NNW, MN US",0.5323,GHCND:US1MNGH0034,METERS,-92.684452
329.2,2020-04-21,2024-01-28,44.2213,"PINE ISLAND 3.9 ENE, MN US",0.7634,GHCND:US1MNGH0035,METERS,-92.5696
306,2020-05-01,2021-05-14,44.2937,"ZUMBROTA 0.4 ESE, MN US",0.5467,GHCND:US1MNGH0036,METERS,-92.6644
210.3,2021-03-27,2024-01-30,44.529164,"FRONTENAC 1.8 NE, MN US",0.5538,GHCND:US1MNGH0041,METERS,-92.32959
348.4,2021-04-06,2023-12-26,44.4734978,"CANNON FALLS 4.6 SE, MN US",0.9925,GHCND:US1MNGH0042,METERS,-92.829029
302.4,2021-04-07,2023-10-29,44.29521,"ZUMBROTA 0.2 W, MN US",0.5128,GHCND:US1MNGH0043,METERS,-92.6782
245.7,2021-04-11,2023-09-17,44.56901,"RED WING 2.3 WSW, MN US",0.5288,GHCND:US1MNGH0044,METERS,-92.6459
305.1,2021-05-19,2024-01-29,44.296071,"ZUMBROTA 0.6 E, MN US",0.926,GHCND:US1MNGH0045,METERS,-92.660513
359.7,2022-04-10,2023-12-26,44.32159,"ZUMBROTA 2.5 NE, MN US",0.7428,GHCND:US1MNGH0047,METERS,-92.63971
342,2022-03-29,2024-01-30,44.4037743,"DENNISON 4.2 E, MN US",0.9985,GHCND:US1MNGH0049,METERS,-92.9570507
270.4,2022-04-29,2024-01-26,44.4682730421265,"CANNON FALLS 3.3 SSW, MN US",0.6505,GHCND:US1MNGH0053,METERS,-92.9247869570063
267.9,2023-04-10,2023-11-18,44.52845,"CANNON FALLS 1.8 NE, MN US",0.7623,GHCND:US1MNGH0060,METERS,-92.87384
241.4,2023-04-19,2023-11-25,44.57475,"RED WING 0.5 SSW, MN US",0.9925,GHCND:US1MNGH0062,METERS,-92.60706
365.2,2008-07-01,2016-06-06,45.777256,"KENSINGTON 3.2 W, MN US",0.7609,GHCND:US1MNGR0002,METERS,-95.762631
370.3,2015-02-01,2024-01-27,45.78456,"KENSINGTON 4.1 W, MN US",1,GHCND:US1MNGR0004,METERS,-95.780407
370.3,2017-03-13,2023-10-27,46.053028,"ELBOW LAKE 4.5 NNE, MN US",0.8534,GHCND:US1MNGR0007,METERS,-95.955122
373.7,2017-02-26,2022-05-13,45.86361,"HOFFMAN 2.2 NNW, MN US",0.9925,GHCND:US1MNGR0008,METERS,-95.79707
364.5,2018-04-25,2024-01-19,45.800798,"HOFFMAN 4.0 WSW, MN US",0.3306,GHCND:US1MNGR0011,METERS,-95.857524
350.8,2020-05-01,2022-01-23,46.09729667,"ELBOW LAKE 8.4 NNW, MN US",0.998,GHCND:US1MNGR0012,METERS,-96.059116
422.1,2015-02-01,2017-03-17,47.2379473596811,"LAPORTE 3.0 WNW, MN US",1,GHCND:US1MNHB0003,METERS,-94.8104493319988
450.8,2020-04-30,2022-10-13,47.011237,"PARK RAPIDS 6.6 N, MN US",0.7224,GHCND:US1MNHB0009,METERS,-95.064281
453.8,2020-05-01,2021-07-19,47.051254,"PARK RAPIDS 10.6 NNE, MN US",0.9947,GHCND:US1MNHB0010,METERS,-94.955705
424.9,1998-06-17,2024-01-19,46.91855,"NEVIS 4.1 SW, MN US",0.6133,GHCND:US1MNHB0011,METERS,-94.89739
406.6,2020-04-07,2021-06-28,47.2413,"LAPORTE 1.8 N, MN US",1,GHCND:US1MNHB0012,METERS,-94.75792
439.5,2020-05-10,2023-09-28,47.069891,"PARK RAPIDS 12.1 NNE, MN US",0.1326,GHCND:US1MNHB0014,METERS,-94.939903
441,2021-03-21,2024-01-30,46.942147,"PARK RAPIDS 2.0 NNW, MN US",0.8967,GHCND:US1MNHB0016,METERS,-95.081797
439.8,2021-05-18,2023-10-27,46.890755,"PARK RAPIDS 5.2 ESE, MN US",0.6935,GHCND:US1MNHB0017,METERS,-94.958085
453.5,2021-07-16,2023-11-09,47.0236082,"PARK RAPIDS 8.0 NNE, MN US",0.5455,GHCND:US1MNHB0019,METERS,-95.0007863
435.9,2023-04-15,2023-12-28,47.0378,"PARK RAPIDS 9.8 NNE, MN US",0.998,GHCND:US1MNHB0031,METERS,-94.955
259.7,2001-03-01,2016-09-25,44.8717,"RICHFIELD 1.2 WSW, MN US",0.7808,GHCND:US1MNHN0003,METERS,-93.305506
306.3,2009-12-01,2024-01-30,44.9829,"LONG LAKE 0.2 WSW, MN US",0.7869,GHCND:US1MNHN0006,METERS,-93.57358
287.1,2010-05-01,2023-10-27,45.026942,"SAINT ANTHONY 0.9 WNW, MN US",0.9819,GHCND:US1MNHN0008,METERS,-93.234568
272.2,2009-12-01,2022-04-25,45.0038728,"MINNEAPOLIS 3.0 NNW, MN US",0.8685,GHCND:US1MNHN0009,METERS,-93.2894762
287.1,2009-12-01,2024-01-30,44.914467,"MINNETRISTA 1.5 SSE, MN US",1,GHCND:US1MNHN0014,METERS,-93.699217
271.9,2010-01-01,2011-09-21,44.8482785,"EDEN PRAIRIE 0.2 ESE, MN US",1,GHCND:US1MNHN0015,METERS,-93.4564268
280.1,2010-04-01,2023-10-29,44.829676,"EDEN PRAIRIE 2.5 WSW, MN US",0.6416,GHCND:US1MNHN0016,METERS,-93.502792
275.8,2010-05-01,2024-01-30,44.8294022,"EDEN PRAIRIE 3.3 WSW, MN US",0.9996,GHCND:US1MNHN0017,METERS,-93.5201406
